Commodity,Date,Open
KO1 Comdty,24/10/2014,2203
KO1 Comdty,27/10/2014,2196
KO1 Comdty,28/10/2014,2190
KO1 Comdty,29/10/2014,2240
KO1 Comdty,30/10/2014,2290
KO1 Comdty,31/10/2014,2270
KO1 Comdty,03/11/2014,2300
KO1 Comdty,04/11/2014,2305
KO1 Comdty,05/11/2014,2265
KO1 Comdty,06/11/2014,2220
KO1 Comdty,07/11/2014,2210
KO1 Comdty,10/11/2014,2200
KO1 Comdty,11/11/2014,2220
KO1 Comdty,12/11/2014,2260
KO1 Comdty,17/11/2014,2195
KO1 Comdty,18/11/2014,2210
KO1 Comdty,19/11/2014,2239
KO1 Comdty,20/11/2014,2228
KO1 Comdty,21/11/2014,2230
KO1 Comdty,24/11/2014,2224
KO1 Comdty,25/11/2014,2205
KO1 Comdty,26/11/2014,2206
KO1 Comdty,27/11/2014,2212
KO1 Comdty,28/11/2014,2125
KO1 Comdty,01/12/2014,2125
KO1 Comdty,02/12/2014,2133
KO1 Comdty,03/12/2014,2116
KO1 Comdty,04/12/2014,2185
KO1 Comdty,05/12/2014,2150
KO1 Comdty,08/12/2014,2150
KO1 Comdty,09/12/2014,2138
KO1 Comdty,10/12/2014,2125
KO1 Comdty,11/12/2014,2145
KO1 Comdty,12/12/2014,2190
KO1 Comdty,16/12/2014,2130
KO1 Comdty,17/12/2014,2107
KO1 Comdty,18/12/2014,2136
KO1 Comdty,19/12/2014,2134
KO1 Comdty,22/12/2014,2162
KO1 Comdty,23/12/2014,2179
KO1 Comdty,24/12/2014,2214
KO1 Comdty,26/12/2014,2205
KO1 Comdty,29/12/2014,2293
KO1 Comdty,30/12/2014,2298
KO1 Comdty,31/12/2014,2305
KO1 Comdty,02/01/2015,2265
KO1 Comdty,05/01/2015,2303
KO1 Comdty,06/01/2015,2320
KO1 Comdty,07/01/2015,2320
KO1 Comdty,08/01/2015,2370
KO1 Comdty,12/01/2015,2360
KO1 Comdty,13/01/2015,2350
KO1 Comdty,16/01/2015,2385
KO1 Comdty,19/01/2015,2360
KO1 Comdty,20/01/2015,2345
KO1 Comdty,21/01/2015,2345
KO1 Comdty,22/01/2015,2280
KO1 Comdty,23/01/2015,2255
KO1 Comdty,26/01/2015,2254
KO1 Comdty,27/01/2015,2182
KO1 Comdty,28/01/2015,2181
KO1 Comdty,29/01/2015,2165
KO1 Comdty,30/01/2015,2117
KO1 Comdty,04/02/2015,2178
KO1 Comdty,05/02/2015,2220
KO1 Comdty,06/02/2015,2320
KO1 Comdty,09/02/2015,2313
KO1 Comdty,10/02/2015,2300
KO1 Comdty,11/02/2015,2290
KO1 Comdty,12/02/2015,2249
KO1 Comdty,16/02/2015,2301
KO1 Comdty,17/02/2015,2300
KO1 Comdty,18/02/2015,2288
KO1 Comdty,23/02/2015,2255
KO1 Comdty,24/02/2015,2235
KO1 Comdty,25/02/2015,2289
KO1 Comdty,26/02/2015,2266
KO1 Comdty,27/02/2015,2282
KO1 Comdty,02/03/2015,2355
KO1 Comdty,03/03/2015,2355
KO1 Comdty,04/03/2015,2400
KO1 Comdty,05/03/2015,2360
KO1 Comdty,06/03/2015,2335
KO1 Comdty,09/03/2015,2274
KO1 Comdty,10/03/2015,2300
KO1 Comdty,11/03/2015,2249
KO1 Comdty,16/03/2015,2227
KO1 Comdty,17/03/2015,2209
KO1 Comdty,18/03/2015,2151
KO1 Comdty,19/03/2015,2211
KO1 Comdty,20/03/2015,2200
KO1 Comdty,23/03/2015,2198
KO1 Comdty,24/03/2015,2195
KO1 Comdty,25/03/2015,2175
KO1 Comdty,26/03/2015,2170
KO1 Comdty,27/03/2015,2184
KO1 Comdty,30/03/2015,2155
KO1 Comdty,31/03/2015,2132
KO1 Comdty,03/04/2015,2210
KO1 Comdty,06/04/2015,2215
KO1 Comdty,08/04/2015,2160
KO1 Comdty,10/04/2015,2150
KO1 Comdty,16/04/2015,2192
KO1 Comdty,17/04/2015,2160
KO1 Comdty,20/04/2015,2201
KO1 Comdty,21/04/2015,2200
KO1 Comdty,22/04/2015,2208
KO1 Comdty,23/04/2015,2170
KO1 Comdty,24/04/2015,2184
KO1 Comdty,27/04/2015,2166
KO1 Comdty,28/04/2015,2089
KO1 Comdty,29/04/2015,2095
KO1 Comdty,30/04/2015,2062
KO1 Comdty,05/05/2015,2135
KO1 Comdty,06/05/2015,2130
KO1 Comdty,07/05/2015,2153
KO1 Comdty,08/05/2015,2134
KO1 Comdty,13/05/2015,2220
KO1 Comdty,18/05/2015,2180
KO1 Comdty,19/05/2015,2175
KO1 Comdty,20/05/2015,2140
KO1 Comdty,21/05/2015,2146
KO1 Comdty,22/05/2015,2147
KO1 Comdty,25/05/2015,2129
KO1 Comdty,26/05/2015,2160
KO1 Comdty,27/05/2015,2180
KO1 Comdty,28/05/2015,2155
KO1 Comdty,29/05/2015,2179
KO1 Comdty,01/06/2015,2200
KO1 Comdty,02/06/2015,2299
KO1 Comdty,09/06/2015,2300
KO1 Comdty,10/06/2015,2291
KO1 Comdty,12/06/2015,2260
KO1 Comdty,16/06/2015,2262
KO1 Comdty,17/06/2015,2286
KO1 Comdty,18/06/2015,2265
KO1 Comdty,19/06/2015,2240
KO1 Comdty,22/06/2015,2242
KO1 Comdty,23/06/2015,2220
KO1 Comdty,24/06/2015,2227
KO1 Comdty,25/06/2015,2262
KO1 Comdty,26/06/2015,2269
KO1 Comdty,29/06/2015,2288
KO1 Comdty,30/06/2015,2249
KO1 Comdty,02/07/2015,2260
KO1 Comdty,06/07/2015,2234
KO1 Comdty,07/07/2015,2230
KO1 Comdty,09/07/2015,2187
KO1 Comdty,13/07/2015,2179
KO1 Comdty,16/07/2015,2190
KO1 Comdty,20/07/2015,2173
KO1 Comdty,21/07/2015,2197
KO1 Comdty,22/07/2015,2206
KO1 Comdty,23/07/2015,2186
KO1 Comdty,24/07/2015,2174
KO1 Comdty,27/07/2015,2152
KO1 Comdty,28/07/2015,2151
KO1 Comdty,29/07/2015,2146
KO1 Comdty,30/07/2015,2109
KO1 Comdty,31/07/2015,2110
KO1 Comdty,03/08/2015,2094
KO1 Comdty,04/08/2015,2040
KO1 Comdty,05/08/2015,2057
KO1 Comdty,06/08/2015,2011
KO1 Comdty,07/08/2015,2033
KO1 Comdty,10/08/2015,2050
KO1 Comdty,11/08/2015,2000
KO1 Comdty,17/08/2015,2003
KO1 Comdty,18/08/2015,1995
KO1 Comdty,19/08/2015,1969
KO1 Comdty,20/08/2015,1935
KO1 Comdty,21/08/2015,1937
KO1 Comdty,24/08/2015,1892
KO1 Comdty,25/08/2015,1850
KO1 Comdty,26/08/2015,1831
KO1 Comdty,27/08/2015,1808
KO1 Comdty,28/08/2015,1876
KO1 Comdty,01/09/2015,1915
KO1 Comdty,02/09/2015,1917
KO1 Comdty,03/09/2015,1933
KO1 Comdty,04/09/2015,1950
KO1 Comdty,08/09/2015,1960
KO1 Comdty,09/09/2015,2005
KO1 Comdty,10/09/2015,2027
KO1 Comdty,11/09/2015,2000
KO1 Comdty,15/09/2015,2050
KO1 Comdty,17/09/2015,2095
KO1 Comdty,18/09/2015,2045
KO1 Comdty,21/09/2015,2065
KO1 Comdty,22/09/2015,2094
KO1 Comdty,23/09/2015,2125
KO1 Comdty,25/09/2015,2200
KO1 Comdty,28/09/2015,2257
KO1 Comdty,29/09/2015,2323
KO1 Comdty,30/09/2015,2373
KO1 Comdty,01/10/2015,2280
KO1 Comdty,02/10/2015,2358
KO1 Comdty,05/10/2015,2360
KO1 Comdty,06/10/2015,2385
KO1 Comdty,07/10/2015,2257
KO1 Comdty,08/10/2015,2224
KO1 Comdty,09/10/2015,2176
KO1 Comdty,12/10/2015,2210
KO1 Comdty,16/10/2015,2245
KO1 Comdty,19/10/2015,2248
KO1 Comdty,20/10/2015,2217
KO1 Comdty,21/10/2015,2295
KO1 Comdty,22/10/2015,2295
KO1 Comdty,23/10/2015,2260
KO1 Comdty,26/10/2015,2236
KO1 Comdty,27/10/2015,2199
KO1 Comdty,28/10/2015,2237
KO1 Comdty,29/10/2015,2269
KO1 Comdty,30/10/2015,2248
KO1 Comdty,02/11/2015,2241
KO1 Comdty,03/11/2015,2210
KO1 Comdty,04/11/2015,2221
KO1 Comdty,05/11/2015,2259
KO1 Comdty,06/11/2015,2225
KO1 Comdty,09/11/2015,2218
KO1 Comdty,11/11/2015,2225
KO1 Comdty,12/11/2015,2203
KO1 Comdty,13/11/2015,2203
KO1 Comdty,16/11/2015,2167
KO1 Comdty,17/11/2015,2129
KO1 Comdty,18/11/2015,2115
KO1 Comdty,19/11/2015,2140
KO1 Comdty,20/11/2015,2130
KO1 Comdty,23/11/2015,2145
KO1 Comdty,24/11/2015,2136
KO1 Comdty,25/11/2015,2114
KO1 Comdty,26/11/2015,2110
KO1 Comdty,27/11/2015,2105
KO1 Comdty,30/11/2015,2153
KO1 Comdty,01/12/2015,2153
KO1 Comdty,03/12/2015,2180
KO1 Comdty,04/12/2015,2195
KO1 Comdty,07/12/2015,2217
KO1 Comdty,08/12/2015,2200
KO1 Comdty,10/12/2015,2154
KO1 Comdty,11/12/2015,2250
KO1 Comdty,14/12/2015,2220
KO1 Comdty,16/12/2015,2231
KO1 Comdty,17/12/2015,2194
KO1 Comdty,18/12/2015,2200
KO1 Comdty,21/12/2015,2250
KO1 Comdty,22/12/2015,2274
KO1 Comdty,23/12/2015,2280
KO1 Comdty,28/12/2015,2279
KO1 Comdty,29/12/2015,2258
KO1 Comdty,30/12/2015,2300
KO1 Comdty,31/12/2015,2310
KO1 Comdty,04/01/2016,2310
KO1 Comdty,05/01/2016,2280
KO1 Comdty,06/01/2016,2255
KO1 Comdty,07/01/2016,2256
KO1 Comdty,08/01/2016,2249
KO1 Comdty,11/01/2016,2274
KO1 Comdty,12/01/2016,2233
KO1 Comdty,13/01/2016,2229
KO1 Comdty,15/01/2016,2175
KO1 Comdty,18/01/2016,2349
KO1 Comdty,19/01/2016,2354
KO1 Comdty,20/01/2016,2344
KO1 Comdty,21/01/2016,2357
KO1 Comdty,22/01/2016,2365
KO1 Comdty,26/01/2016,2398
KO1 Comdty,27/01/2016,2380
KO1 Comdty,28/01/2016,2418
KO1 Comdty,29/01/2016,2362
KO1 Comdty,02/02/2016,2347
KO1 Comdty,03/02/2016,2438
KO1 Comdty,04/02/2016,2465
KO1 Comdty,05/02/2016,2490
KO1 Comdty,10/02/2016,2514
KO1 Comdty,12/02/2016,2525
KO1 Comdty,16/02/2016,2560
KO1 Comdty,17/02/2016,2528
KO1 Comdty,18/02/2016,2561
KO1 Comdty,19/02/2016,2534
KO1 Comdty,22/02/2016,2530
KO1 Comdty,23/02/2016,2485
KO1 Comdty,24/02/2016,2470
KO1 Comdty,25/02/2016,2472
KO1 Comdty,26/02/2016,2465
KO1 Comdty,29/02/2016,2473
KO1 Comdty,01/03/2016,2463
KO1 Comdty,02/03/2016,2465
KO1 Comdty,03/03/2016,2435
KO1 Comdty,04/03/2016,2470
KO1 Comdty,07/03/2016,2482
KO1 Comdty,08/03/2016,2498
KO1 Comdty,09/03/2016,2508
KO1 Comdty,10/03/2016,2505
KO1 Comdty,11/03/2016,2510
KO1 Comdty,14/03/2016,2560
KO1 Comdty,16/03/2016,2580
KO1 Comdty,17/03/2016,2580
KO1 Comdty,18/03/2016,2620
KO1 Comdty,21/03/2016,2640
KO1 Comdty,22/03/2016,2650
KO1 Comdty,23/03/2016,2639
KO1 Comdty,24/03/2016,2639
KO1 Comdty,25/03/2016,2632
KO1 Comdty,28/03/2016,2685
KO1 Comdty,29/03/2016,2692
KO1 Comdty,30/03/2016,2705
KO1 Comdty,31/03/2016,2689
KO1 Comdty,01/04/2016,2720
KO1 Comdty,04/04/2016,2703
KO1 Comdty,05/04/2016,2742
KO1 Comdty,06/04/2016,2685
KO1 Comdty,07/04/2016,2701
KO1 Comdty,08/04/2016,2676
KO1 Comdty,11/04/2016,2655
KO1 Comdty,12/04/2016,2612
KO1 Comdty,13/04/2016,2637
KO1 Comdty,14/04/2016,2626
KO1 Comdty,15/04/2016,2640
KO1 Comdty,18/04/2016,2631
KO1 Comdty,19/04/2016,2679
KO1 Comdty,20/04/2016,2699
KO1 Comdty,21/04/2016,2716
KO1 Comdty,22/04/2016,2698
KO1 Comdty,25/04/2016,2671
KO1 Comdty,26/04/2016,2653
KO1 Comdty,27/04/2016,2646
KO1 Comdty,28/04/2016,2559
KO1 Comdty,29/04/2016,2560
KO1 Comdty,03/05/2016,2550
KO1 Comdty,04/05/2016,2527
KO1 Comdty,05/05/2016,2624
KO1 Comdty,06/05/2016,2587
KO1 Comdty,09/05/2016,2667
KO1 Comdty,10/05/2016,2678
KO1 Comdty,11/05/2016,2750
KO1 Comdty,13/05/2016,2650
KO1 Comdty,16/05/2016,2633
KO1 Comdty,17/05/2016,2648
KO1 Comdty,18/05/2016,2642
KO1 Comdty,19/05/2016,2600
KO1 Comdty,20/05/2016,2550
KO1 Comdty,23/05/2016,2537
KO1 Comdty,24/05/2016,2544
KO1 Comdty,25/05/2016,2530
KO1 Comdty,26/05/2016,2584
KO1 Comdty,27/05/2016,2615
KO1 Comdty,30/05/2016,2605
KO1 Comdty,31/05/2016,2600
KO1 Comdty,01/06/2016,2655
KO1 Comdty,02/06/2016,2650
KO1 Comdty,03/06/2016,2660
KO1 Comdty,06/06/2016,2660
KO1 Comdty,07/06/2016,2681
KO1 Comdty,08/06/2016,2632
KO1 Comdty,09/06/2016,2637
KO1 Comdty,10/06/2016,2637
KO1 Comdty,13/06/2016,2635
KO1 Comdty,16/06/2016,2451
KO1 Comdty,17/06/2016,2439
KO1 Comdty,20/06/2016,2485
KO1 Comdty,21/06/2016,2458
KO1 Comdty,23/06/2016,2470
KO1 Comdty,24/06/2016,2480
KO1 Comdty,27/06/2016,2463
KO1 Comdty,28/06/2016,2467
KO1 Comdty,29/06/2016,2421
KO1 Comdty,30/06/2016,2389
KO1 Comdty,01/07/2016,2434
KO1 Comdty,04/07/2016,2441
KO1 Comdty,05/07/2016,2420
KO1 Comdty,08/07/2016,2360
KO1 Comdty,11/07/2016,2330
KO1 Comdty,12/07/2016,2320
KO1 Comdty,13/07/2016,2302
KO1 Comdty,14/07/2016,2320
KO1 Comdty,18/07/2016,2320
KO1 Comdty,19/07/2016,2315
KO1 Comdty,20/07/2016,2351
KO1 Comdty,21/07/2016,2387
KO1 Comdty,22/07/2016,2394
KO1 Comdty,25/07/2016,2349
KO1 Comdty,26/07/2016,2310
KO1 Comdty,27/07/2016,2352
KO1 Comdty,28/07/2016,2355
KO1 Comdty,29/07/2016,2359
KO1 Comdty,01/08/2016,2396
KO1 Comdty,02/08/2016,2370
KO1 Comdty,03/08/2016,2401
KO1 Comdty,04/08/2016,2477
KO1 Comdty,05/08/2016,2492
KO1 Comdty,08/08/2016,2488
KO1 Comdty,09/08/2016,2590
KO1 Comdty,10/08/2016,2620
KO1 Comdty,11/08/2016,2620
KO1 Comdty,12/08/2016,2610
KO1 Comdty,16/08/2016,2731
KO1 Comdty,17/08/2016,2765
KO1 Comdty,18/08/2016,2878
KO1 Comdty,19/08/2016,2845
KO1 Comdty,22/08/2016,2852
KO1 Comdty,23/08/2016,2800
KO1 Comdty,24/08/2016,2855
KO1 Comdty,25/08/2016,2811
KO1 Comdty,26/08/2016,2797
KO1 Comdty,29/08/2016,2800
KO1 Comdty,30/08/2016,2811
KO1 Comdty,01/09/2016,2770
KO1 Comdty,02/09/2016,2797
KO1 Comdty,05/09/2016,2899
KO1 Comdty,06/09/2016,2890
KO1 Comdty,07/09/2016,2865
KO1 Comdty,08/09/2016,2861
KO1 Comdty,09/09/2016,2873
KO1 Comdty,13/09/2016,2870
KO1 Comdty,19/09/2016,2738
KO1 Comdty,20/09/2016,2870
KO1 Comdty,21/09/2016,2919
KO1 Comdty,22/09/2016,2900
KO1 Comdty,23/09/2016,2900
KO1 Comdty,26/09/2016,2890
KO1 Comdty,27/09/2016,2890
KO1 Comdty,28/09/2016,2835
KO1 Comdty,29/09/2016,2770
KO1 Comdty,30/09/2016,2735
KO1 Comdty,04/10/2016,2742
KO1 Comdty,05/10/2016,2742
KO1 Comdty,06/10/2016,2687
KO1 Comdty,07/10/2016,2650
KO1 Comdty,10/10/2016,2580
KO1 Comdty,12/10/2016,2640
KO1 Comdty,13/10/2016,2655
KO1 Comdty,17/10/2016,2748
KO1 Comdty,18/10/2016,2787
KO1 Comdty,19/10/2016,2743
KO1 Comdty,20/10/2016,2762
KO1 Comdty,21/10/2016,2727
KO1 Comdty,24/10/2016,2765
KO1 Comdty,25/10/2016,2808
KO1 Comdty,26/10/2016,2783
KO1 Comdty,27/10/2016,2785
KO1 Comdty,28/10/2016,2775
KO1 Comdty,31/10/2016,2779
KO1 Comdty,01/11/2016,2775
KO1 Comdty,02/11/2016,2760
KO1 Comdty,03/11/2016,2779
KO1 Comdty,07/11/2016,2796
KO1 Comdty,08/11/2016,2801
KO1 Comdty,09/11/2016,2840
KO1 Comdty,16/11/2016,2855
KO1 Comdty,17/11/2016,2869
KO1 Comdty,18/11/2016,2871
KO1 Comdty,21/11/2016,2913
KO1 Comdty,22/11/2016,2938
KO1 Comdty,23/11/2016,2969
KO1 Comdty,24/11/2016,3019
KO1 Comdty,25/11/2016,3020
KO1 Comdty,28/11/2016,3062
KO1 Comdty,29/11/2016,3065
KO1 Comdty,30/11/2016,3060
KO1 Comdty,01/12/2016,3085
KO1 Comdty,02/12/2016,3118
KO1 Comdty,05/12/2016,3133
KO1 Comdty,06/12/2016,3180
KO1 Comdty,07/12/2016,3226
KO1 Comdty,08/12/2016,3180
KO1 Comdty,09/12/2016,3149
KO1 Comdty,13/12/2016,3200
KO1 Comdty,16/12/2016,3220
KO1 Comdty,19/12/2016,3216
KO1 Comdty,20/12/2016,3145
KO1 Comdty,21/12/2016,3124
KO1 Comdty,22/12/2016,3142
KO1 Comdty,23/12/2016,3125
KO1 Comdty,27/12/2016,3170
KO1 Comdty,28/12/2016,3210
KO1 Comdty,29/12/2016,3195
KO1 Comdty,30/12/2016,3187
KO1 Comdty,03/01/2017,3241
KO1 Comdty,04/01/2017,3235
KO1 Comdty,05/01/2017,3245
KO1 Comdty,06/01/2017,3175
KO1 Comdty,09/01/2017,3219
KO1 Comdty,10/01/2017,3245
KO1 Comdty,11/01/2017,3250
KO1 Comdty,12/01/2017,3255
KO1 Comdty,13/01/2017,3300
KO1 Comdty,16/01/2017,3190
KO1 Comdty,17/01/2017,3220
KO1 Comdty,18/01/2017,3233
KO1 Comdty,19/01/2017,3254
KO1 Comdty,20/01/2017,3249
KO1 Comdty,23/01/2017,3230
KO1 Comdty,24/01/2017,3320
KO1 Comdty,25/01/2017,3265
KO1 Comdty,26/01/2017,3260
KO1 Comdty,27/01/2017,3220
KO1 Comdty,31/01/2017,3230
KO1 Comdty,02/02/2017,3230
KO1 Comdty,03/02/2017,3238
KO1 Comdty,06/02/2017,3229
KO1 Comdty,07/02/2017,3280
KO1 Comdty,08/02/2017,3295
KO1 Comdty,10/02/2017,3310
KO1 Comdty,13/02/2017,3300
KO1 Comdty,14/02/2017,3259
KO1 Comdty,15/02/2017,3306
KO1 Comdty,16/02/2017,3208
KO1 Comdty,17/02/2017,3119
KO1 Comdty,20/02/2017,3095
KO1 Comdty,21/02/2017,3095
KO1 Comdty,22/02/2017,3020
KO1 Comdty,23/02/2017,2990
KO1 Comdty,24/02/2017,2940
KO1 Comdty,27/02/2017,2964
KO1 Comdty,28/02/2017,2915
KO1 Comdty,01/03/2017,2915
KO1 Comdty,02/03/2017,2935
KO1 Comdty,03/03/2017,3005
KO1 Comdty,06/03/2017,2899
KO1 Comdty,07/03/2017,2950
KO1 Comdty,08/03/2017,2970
KO1 Comdty,09/03/2017,3000
KO1 Comdty,10/03/2017,3000
KO1 Comdty,13/03/2017,3000
KO1 Comdty,14/03/2017,2950
KO1 Comdty,15/03/2017,3000
KO1 Comdty,16/03/2017,2935
KO1 Comdty,17/03/2017,2960
KO1 Comdty,20/03/2017,2965
KO1 Comdty,21/03/2017,2949
KO1 Comdty,22/03/2017,2965
KO1 Comdty,23/03/2017,2975
KO1 Comdty,24/03/2017,2925
KO1 Comdty,27/03/2017,2875
KO1 Comdty,28/03/2017,2884
KO1 Comdty,29/03/2017,2870
KO1 Comdty,30/03/2017,2855
KO1 Comdty,31/03/2017,2830
KO1 Comdty,03/04/2017,2841
KO1 Comdty,04/04/2017,2855
KO1 Comdty,05/04/2017,2892
KO1 Comdty,06/04/2017,2920
KO1 Comdty,07/04/2017,2880
KO1 Comdty,10/04/2017,2861
KO1 Comdty,11/04/2017,2830
KO1 Comdty,12/04/2017,2840
KO1 Comdty,13/04/2017,2781
KO1 Comdty,14/04/2017,2750
KO1 Comdty,17/04/2017,2665
KO1 Comdty,18/04/2017,2653
KO1 Comdty,19/04/2017,2585
KO1 Comdty,20/04/2017,2599
KO1 Comdty,21/04/2017,2639
KO1 Comdty,25/04/2017,2629
KO1 Comdty,26/04/2017,2641
KO1 Comdty,27/04/2017,2677
KO1 Comdty,28/04/2017,2667
KO1 Comdty,02/05/2017,2725
KO1 Comdty,03/05/2017,2711
KO1 Comdty,04/05/2017,2735
KO1 Comdty,05/05/2017,2735
KO1 Comdty,08/05/2017,2787
KO1 Comdty,09/05/2017,2835
KO1 Comdty,11/05/2017,2832
KO1 Comdty,12/05/2017,2865
KO1 Comdty,15/05/2017,2800
KO1 Comdty,16/05/2017,2816
KO1 Comdty,17/05/2017,2839
KO1 Comdty,18/05/2017,2873
KO1 Comdty,19/05/2017,2875
KO1 Comdty,22/05/2017,2915
KO1 Comdty,23/05/2017,2895
KO1 Comdty,24/05/2017,2860
KO1 Comdty,25/05/2017,2864
KO1 Comdty,26/05/2017,2840
KO1 Comdty,29/05/2017,2830
KO1 Comdty,30/05/2017,2798
KO1 Comdty,31/05/2017,2745
KO1 Comdty,01/06/2017,2760
KO1 Comdty,02/06/2017,2779
KO1 Comdty,05/06/2017,2728
KO1 Comdty,06/06/2017,2726
KO1 Comdty,07/06/2017,2728
KO1 Comdty,08/06/2017,2690
KO1 Comdty,09/06/2017,2708
KO1 Comdty,13/06/2017,2670
KO1 Comdty,14/06/2017,2660
KO1 Comdty,15/06/2017,2663
KO1 Comdty,16/06/2017,2638
KO1 Comdty,19/06/2017,2682
KO1 Comdty,20/06/2017,2612
KO1 Comdty,21/06/2017,2590
KO1 Comdty,22/06/2017,2590
KO1 Comdty,23/06/2017,2600
KO1 Comdty,28/06/2017,2614
KO1 Comdty,29/06/2017,2597
KO1 Comdty,30/06/2017,2619
KO1 Comdty,03/07/2017,2633
KO1 Comdty,04/07/2017,2619
KO1 Comdty,05/07/2017,2655
KO1 Comdty,06/07/2017,2670
KO1 Comdty,07/07/2017,2678
KO1 Comdty,10/07/2017,2700
KO1 Comdty,11/07/2017,2694
KO1 Comdty,12/07/2017,2695
KO1 Comdty,13/07/2017,2665
KO1 Comdty,17/07/2017,2642
KO1 Comdty,18/07/2017,2629
KO1 Comdty,19/07/2017,2550
KO1 Comdty,20/07/2017,2600
KO1 Comdty,21/07/2017,2624
KO1 Comdty,24/07/2017,2587
KO1 Comdty,25/07/2017,2607
KO1 Comdty,26/07/2017,2635
KO1 Comdty,27/07/2017,2708
KO1 Comdty,28/07/2017,2670
KO1 Comdty,31/07/2017,2705
KO1 Comdty,01/08/2017,2675
KO1 Comdty,02/08/2017,2635
KO1 Comdty,03/08/2017,2610
KO1 Comdty,04/08/2017,2576
KO1 Comdty,07/08/2017,2593
KO1 Comdty,08/08/2017,2600
KO1 Comdty,09/08/2017,2645
KO1 Comdty,10/08/2017,2635
KO1 Comdty,16/08/2017,2600
KO1 Comdty,17/08/2017,2625
KO1 Comdty,18/08/2017,2655
KO1 Comdty,21/08/2017,2670
KO1 Comdty,22/08/2017,2727
KO1 Comdty,23/08/2017,2722
KO1 Comdty,24/08/2017,2722
KO1 Comdty,25/08/2017,2737
KO1 Comdty,28/08/2017,2746
KO1 Comdty,29/08/2017,2711
KO1 Comdty,30/08/2017,2691
KO1 Comdty,05/09/2017,2671
KO1 Comdty,06/09/2017,2733
KO1 Comdty,07/09/2017,2700
KO1 Comdty,08/09/2017,2757
KO1 Comdty,11/09/2017,2780
KO1 Comdty,12/09/2017,2808
KO1 Comdty,18/09/2017,2885
KO1 Comdty,19/09/2017,2852
KO1 Comdty,20/09/2017,2784
KO1 Comdty,21/09/2017,2750
KO1 Comdty,25/09/2017,2718
KO1 Comdty,26/09/2017,2723
KO1 Comdty,27/09/2017,2730
KO1 Comdty,28/09/2017,2707
KO1 Comdty,29/09/2017,2726
KO1 Comdty,02/10/2017,2710
KO1 Comdty,03/10/2017,2690
KO1 Comdty,04/10/2017,2720
KO1 Comdty,05/10/2017,2737
KO1 Comdty,06/10/2017,2735
KO1 Comdty,09/10/2017,2750
KO1 Comdty,10/10/2017,2711
KO1 Comdty,11/10/2017,2670
KO1 Comdty,12/10/2017,2720
KO1 Comdty,16/10/2017,2751
KO1 Comdty,17/10/2017,2753
KO1 Comdty,19/10/2017,2730
KO1 Comdty,20/10/2017,2716
KO1 Comdty,23/10/2017,2732
KO1 Comdty,24/10/2017,2780
KO1 Comdty,25/10/2017,2759
KO1 Comdty,26/10/2017,2782
KO1 Comdty,27/10/2017,2796
KO1 Comdty,30/10/2017,2825
KO1 Comdty,31/10/2017,2798
KO1 Comdty,01/11/2017,2810
KO1 Comdty,02/11/2017,2810
KO1 Comdty,03/11/2017,2793
KO1 Comdty,06/11/2017,2765
KO1 Comdty,07/11/2017,2790
KO1 Comdty,08/11/2017,2767
KO1 Comdty,09/11/2017,2784
KO1 Comdty,10/11/2017,2730
KO1 Comdty,13/11/2017,2770
KO1 Comdty,15/11/2017,2710
KO1 Comdty,16/11/2017,2721
KO1 Comdty,17/11/2017,2698
KO1 Comdty,20/11/2017,2659
KO1 Comdty,21/11/2017,2585
KO1 Comdty,22/11/2017,2585
KO1 Comdty,23/11/2017,2563
KO1 Comdty,24/11/2017,2538
KO1 Comdty,27/11/2017,2525
KO1 Comdty,28/11/2017,2500
KO1 Comdty,29/11/2017,2460
KO1 Comdty,30/11/2017,2503
KO1 Comdty,04/12/2017,2519
KO1 Comdty,05/12/2017,2455
KO1 Comdty,06/12/2017,2455
KO1 Comdty,07/12/2017,2435
KO1 Comdty,08/12/2017,2425
KO1 Comdty,11/12/2017,2375
KO1 Comdty,12/12/2017,2378
KO1 Comdty,13/12/2017,2350
KO1 Comdty,14/12/2017,2310
KO1 Comdty,15/12/2017,2376
KO1 Comdty,18/12/2017,2479
KO1 Comdty,19/12/2017,2454
KO1 Comdty,20/12/2017,2479
KO1 Comdty,21/12/2017,2428
KO1 Comdty,22/12/2017,2403
KO1 Comdty,26/12/2017,2400
KO1 Comdty,27/12/2017,2443
KO1 Comdty,28/12/2017,2440
KO1 Comdty,29/12/2017,2430
KO1 Comdty,02/01/2018,2466
KO1 Comdty,03/01/2018,2476
KO1 Comdty,04/01/2018,2538
KO1 Comdty,05/01/2018,2554
KO1 Comdty,08/01/2018,2541
KO1 Comdty,09/01/2018,2563
KO1 Comdty,10/01/2018,2546
KO1 Comdty,11/01/2018,2557
KO1 Comdty,12/01/2018,2530
KO1 Comdty,16/01/2018,2535
KO1 Comdty,17/01/2018,2492
KO1 Comdty,18/01/2018,2467
KO1 Comdty,19/01/2018,2446
KO1 Comdty,22/01/2018,2447
KO1 Comdty,23/01/2018,2450
KO1 Comdty,24/01/2018,2491
KO1 Comdty,25/01/2018,2508
KO1 Comdty,26/01/2018,2502
KO1 Comdty,29/01/2018,2500
KO1 Comdty,30/01/2018,2500
KO1 Comdty,02/02/2018,2480
KO1 Comdty,05/02/2018,2451
KO1 Comdty,06/02/2018,2500
KO1 Comdty,07/02/2018,2499
